AX,AY,AZ,GX,GY,GZ,Label,Person
-0.48541191,-0.615483745,-9.096509476,-1.693650509,-6.274785167,0.145552278,Chew,1P
-1.020413003,-0.663902178,-9.261481723,1.284740109,-12.05545263,-1.786175424,Chew,1P
-1.818301782,-0.525316038,-9.592353603,2.912012729,-9.152719364,-0.502287244,Chew,1P
-2.189814086,-0.302515905,-9.736013642,1.737396574,1.497693516,3.089796408,Chew,1P
-1.946187493,-0.1829376,-9.602877224,-0.404765477,10.14869181,5.128868058,Chew,1P
-1.491815446,-0.235250671,-9.424294661,-1.281495232,10.19700912,4.212755222,Chew,1P
-1.23724537,-0.353663224,-9.383876103,-0.88040433,4.90328715,2.719454603,Chew,1P
-1.214383371,-0.405252849,-9.415219344,-0.393710261,0.447269327,2.525995829,Chew,1P
-1.296711279,-0.366442434,-9.409694412,-0.24362469,-2.649354455,2.310285772,Chew,1P
-1.527119954,-0.300487546,-9.435343698,-0.28644823,-6.959883205,0.277486391,Chew,1P
-1.995788468,-0.265275759,-9.604895736,-0.875328607,-10.13614955,-2.394185558,Chew,1P
-2.483977958,-0.281570993,-9.817764547,-2.257539362,-5.910966257,-2.812075602,Chew,1P
-2.538383389,-0.354797918,-9.823818501,-3.4116857,5.763265544,-0.423829517,Chew,1P
-2.013877394,-0.473013,-9.561942471,-2.949262745,15.46687888,2.263912587,Chew,1P
-1.329595879,-0.57843496,-9.274488461,-1.022380793,15.33902838,3.150074065,Chew,1P
-1.016303451,-0.588705656,-9.211902855,0.883348155,8.937278116,2.714357275,Chew,1P
-1.132656173,-0.47917442,-9.341021857,1.715326008,4.543701638,2.121091381,Chew,1P
-1.297376007,-0.323428295,-9.447827577,1.249463718,2.309716939,1.08863074,Chew,1P
-1.23406144,-0.231619699,-9.448351844,-0.486367723,-4.01468473,-0.984681969,Chew,1P
-1.086927456,-0.25619226,-9.456867733,-2.585353798,-13.37295106,-3.035668082,Chew,1P
-1.142214014,-0.349282479,-9.563915025,-2.860219757,-14.88921737,-3.266827286,Chew,1P
-1.39682992,-0.401144948,-9.694266425,-0.061009815,-3.239543872,-1.619426134,Chew,1P
-1.564062437,-0.347513913,-9.722966816,3.854591582,10.98423222,0.306222325,Chew,1P
-1.458457561,-0.246777368,-9.624281105,5.464379562,13.51901729,1.52488588,Chew,1P
-1.213198929,-0.212345618,-9.46723637,3.761845318,4.739921197,2.21414233,Chew,1P
-1.09317717,-0.274024405,-9.350972639,0.834052975,-1.859396666,2.214101135,Chew,1P
-1.220702117,-0.359583671,-9.386605976,-1.141019902,2.285708225,0.886185613,Chew,1P
-1.528653824,-0.404272949,-9.657875676,-2.055188801,11.53758131,-1.096316953,Chew,1P
-1.85955143,-0.412568377,-10.09409428,-2.774073369,15.77746808,-1.446396532,Chew,1P
-2.032855277,-0.406134937,-10.40770204,-3.121927851,12.84853299,1.090216526,Chew,1P
-1.924283909,-0.377443038,-10.31049016,-1.993890788,7.3905786,4.634320864,Chew,1P
-1.597460461,-0.324699489,-9.853529855,0.613767566,2.487719851,6.004821975,Chew,1P
-1.302032274,-0.284150233,-9.422675398,2.728099189,-1.553981181,4.397998386,Chew,1P
-1.235743426,-0.287266124,-9.314023164,2.377308634,-3.327080306,2.153697604,Chew,1P
-1.337127727,-0.310231992,-9.433429229,0.018295092,-1.314872008,1.71211805,Chew,1P
-1.398956859,-0.299495689,-9.508933278,-1.784354112,2.144130223,2.66089196,Chew,1P
-1.357572325,-0.24112133,-9.480715143,-1.116062684,2.248417573,2.548700347,Chew,1P
-1.35705899,-0.182768296,-9.524778813,1.149682676,-1.982000776,0.400875235,Chew,1P
-1.498550546,-0.182189633,-9.723187622,2.246890528,-5.271460125,-1.754042437,Chew,1P
-1.647084477,-0.246705557,-9.891663113,0.734817727,-2.420423409,-1.520864304,Chew,1P
-1.604373016,-0.329036206,-9.827033977,-1.736264922,4.098640688,0.767990349,Chew,1P
-1.396790069,-0.370733123,-9.599082024,-2.55082487,6.888368082,2.780658383,Chew,1P
-1.232193719,-0.348084599,-9.438583566,-1.288076165,3.796284627,3.186790628,Chew,1P
-1.204878972,-0.294492023,-9.401333052,0.349254762,0.212961939,2.510614173,Chew,1P
-1.220253107,-0.28273109,-9.336552358,1.030798683,0.235673842,1.541471872,Chew,1P
-1.231403799,-0.359426679,-9.20213345,0.752699431,1.051624033,0.508371399,Chew,1P
-1.3694414,-0.479306125,-9.20739677,-0.183438887,-0.966776715,-0.130322425,Chew,1P
-1.715559116,-0.531836751,-9.511447923,-1.42086055,-3.148096486,0.375386928,Chew,1P
-2.050565725,-0.462794204,-9.914391099,-1.915436386,-0.617493934,1.686735638,Chew,1P
-2.027161196,-0.343290257,-10.04350716,-0.771546022,4.961722894,2.205706135,Chew,1P
-1.603412525,-0.288787749,-9.80245187,1.176866606,7.098004256,1.20271434,Chew,1P
-1.135721223,-0.334555885,-9.458564393,2.095969049,4.371362901,-0.006833966,Chew,1P
-0.990768557,-0.410190494,-9.302737636,1.46956032,1.99452196,-0.001190504,Chew,1P
-1.207477949,-0.417557149,-9.392779362,0.358745971,2.694943234,0.659959003,Chew,1P
-1.576385242,-0.327964528,-9.62392484,-0.482201996,2.702423527,0.411120062,Chew,1P
-1.887123565,-0.209497608,-9.864805682,-1.247664824,-0.491420972,-0.913055296,Chew,1P
-2.032274858,-0.152986515,-9.984103461,-1.710829849,-2.476792905,-1.809184325,Chew,1P
-2.004386177,-0.180955972,-9.902119301,-0.845250077,1.118014953,-1.105630425,Chew,1P
-1.884398471,-0.247076128,-9.689784745,1.36081856,6.875166925,0.703747127,Chew,1P
-1.778336288,-0.305191817,-9.523694341,3.062217115,8.578891614,2.250844909,Chew,1P
-1.707946003,-0.348852094,-9.490959824,2.739409964,5.752604565,2.713921511,Chew,1P
-1.591611635,-0.390988609,-9.5032765,1.191416412,1.554163368,2.244986377,Chew,1P
-1.382375291,-0.428584256,-9.446274048,0.092381269,-3.311213165,1.552674854,Chew,1P
-1.196675133,-0.439400278,-9.35236559,-0.498073875,-8.347487707,1.373991407,Chew,1P
-1.213295977,-0.416193627,-9.348385481,-1.656194392,-9.036043856,1.943882397,Chew,1P
-1.443421244,-0.385845247,-9.465698524,-3.143790624,-2.111491619,2.641422829,Chew,1P
-1.71142079,-0.371616265,-9.603476662,-3.19545565,7.123521286,2.530181825,Chew,1P
-1.857112015,-0.359587429,-9.66545845,-1.108790142,9.888963143,1.591730754,Chew,1P
-1.819337137,-0.337057968,-9.625162762,1.267149207,5.468377103,0.977623087,Chew,1P
-1.561445936,-0.330550324,-9.483352142,1.419710061,1.019941133,1.590057067,Chew,1P
-1.142240198,-0.356105301,-9.301207114,-1.045694639,0.281911306,2.787191074,Chew,1P
-0.861043165,-0.366146137,-9.25267804,-4.093005455,-0.331819632,3.067343904,Chew,1P
-1.034522252,-0.311247232,-9.461467153,-5.501400027,-3.007229041,1.983226669,Chew,1P
-1.53553884,-0.241330094,-9.771200078,-4.896841027,-3.319446893,0.76545517,Chew,1P
-1.841653734,-0.276090391,-9.868824302,-3.341220411,1.791859966,0.684757975,Chew,1P
-1.671368446,-0.44781475,-9.670942486,-1.622118139,6.78123519,1.439177282,Chew,1P
-1.309789438,-0.617789562,-9.408500192,0.041122048,4.910043098,1.93460321,Chew,1P
-1.171790799,-0.612450887,-9.306493782,1.0884769,-0.885702851,1.987395298,Chew,1P
-1.281959888,-0.448637099,-9.362234514,0.868382226,-1.852263224,2.017121404,Chew,1P
-1.367516255,-0.347801249,-9.477174538,-0.192956692,3.455029156,1.501078085,Chew,1P
-1.319267816,-0.459801985,-9.631960003,-0.814581741,7.008999659,-0.498143008,Chew,1P
-1.326048281,-0.622942739,-9.830051433,-0.380219989,3.557813092,-2.924339525,Chew,1P
-1.537720371,-0.517883138,-9.977852467,0.59028032,-1.201514163,-2.822352864,Chew,1P
-1.797883076,-0.080539261,-9.959243546,1.439148768,0.493810708,0.797216419,Chew,1P
-1.845200185,0.360133895,-9.80282416,1.910266779,5.991075111,4.83224617,Chew,1P
-1.660557827,0.435626555,-9.65789364,1.769692196,6.373393714,5.703766084,Chew,1P
-1.442768762,0.133406061,-9.596923,0.945301096,0.751857871,3.800386694,Chew,1P
-1.30868153,-0.2579324,-9.546285118,-0.03644435,-2.609335991,2.262974624,Chew,1P
-1.226304272,-0.504804585,-9.448107492,-0.804711024,0.253650559,2.344335868,Chew,1P
-1.223632658,-0.591399574,-9.392488831,-2.133250968,2.837345575,2.340483168,Chew,1P
-1.408009525,-0.580622554,-9.501414889,-4.857565065,-1.14801069,0.979911406,Chew,1P
-1.727278533,-0.486647988,-9.732510672,-7.623374478,-6.943712696,-0.451071775,Chew,1P
-1.955542974,-0.335514506,-9.904113771,-7.328835438,-4.72443141,-0.295285384,Chew,1P
-1.98315765,-0.232007032,-9.907913217,-3.053635245,6.175003721,0.915077878,Chew,1P
-1.906896359,-0.260411992,-9.801107744,1.782618554,15.85334038,1.553707687,Chew,1P
-1.806076041,-0.360075991,-9.677773104,3.202422041,16.11794212,1.279342099,Chew,1P
-1.650640371,-0.391412941,-9.55042308,1.616353866,7.896180329,0.790068848,Chew,1P
-1.467202469,-0.319361131,-9.420571327,0.539501206,-2.897724741,0.326960934,Chew,1P
-1.40374885,-0.261935303,-9.388122747,1.107664851,-10.20004708,-0.057476395,Chew,1P
-1.545323706,-0.342904598,-9.557402337,0.884824062,-9.24839123,0.250487651,Chew,1P
-1.765805025,-0.540832374,-9.833394326,-1.583783466,-0.56407652,1.399052425,Chew,1P
-1.85082491,-0.712671039,-9.958310987,-3.974848237,7.526256794,2.185906958,Chew,1P
-1.732549569,-0.74476341,-9.8093283,-3.480832362,7.143360828,1.65928165,Chew,1P
-1.536465977,-0.649460996,-9.539853864,-0.846716975,1.144581016,0.637414579,Chew,1P
-1.430862256,-0.534675432,-9.374598271,0.937166194,-1.415927749,0.097817668,Chew,1P
-1.506759232,-0.513990311,-9.389008914,0.739653072,1.297620385,-0.756231009,Chew,1P
-1.761156835,-0.612777168,-9.531791503,-0.020704746,2.788309804,-2.798287085,Chew,1P
-2.080411756,-0.717480898,-9.719647787,-0.151651193,0.319626851,-4.311893742,Chew,1P
-2.248012733,-0.663584976,-9.842726155,-0.081393972,-0.366846665,-2.605599487,Chew,1P
-2.095751613,-0.433971328,-9.80181122,-0.404983105,4.728941035,1.829810405,Chew,1P
-1.694041924,-0.220389785,-9.62218334,-0.725712506,10.2651795,5.291273021,Chew,1P
-1.312476846,-0.213605768,-9.452442626,-0.517068158,9.351169045,5.382096029,Chew,1P
-1.1563553,-0.378707152,-9.39732573,-0.001485232,3.595258281,3.37605349,Chew,1P
-1.225663296,-0.521120652,-9.422037709,0.457888592,-0.58079046,1.632966376,Chew,1P
-1.455042916,-0.532727355,-9.463790454,0.894235155,-1.930293924,0.766059102,Chew,1P
-1.831938648,-0.478368804,-9.549832621,0.971866599,-4.013440332,0.202445729,Chew,1P
-2.257493166,-0.462806958,-9.714188269,-0.287884871,-6.438379427,-0.132838675,Chew,1P
-2.443504191,-0.511300992,-9.85496731,-2.911378473,-3.958341908,0.038758835,Chew,1P
-2.172103441,-0.590959607,-9.809700305,-4.911937701,4.140463514,0.415893966,Chew,1P
-1.62165885,-0.666270954,-9.582052376,-4.18828346,10.72745901,0.46013332,Chew,1P
-1.237849357,-0.700852069,-9.370629223,-1.114202639,10.4472526,0.238372351,Chew,1P
-1.257030253,-0.663777543,-9.330400835,1.809407715,6.515244633,0.208480776,Chew,1P
-1.488884533,-0.570576065,-9.407218854,2.498029725,3.621033668,0.494063689,Chew,1P
-1.596709988,-0.48184733,-9.464906716,0.738315778,0.141279164,0.770785952,Chew,1P
-1.485688575,-0.441832401,-9.485439224,-2.200986943,-6.474918536,0.706041613,Chew,1P
-1.350487821,-0.444125771,-9.54987334,-4.452793583,-11.32178703,0.37113692,Chew,1P
-1.395129302,-0.455064624,-9.66826743,-4.490006985,-7.235406141,0.222520392,Chew,1P
-1.600465458,-0.442158871,-9.740080897,-2.212988327,3.177588834,0.658101576,Chew,1P
-1.780881046,-0.392824356,-9.690011343,0.746550461,9.073704127,1.555951583,Chew,1P
-1.790862974,-0.331961774,-9.559755085,2.341271915,6.006650994,2.231555643,Chew,1P
-1.636322362,-0.303348176,-9.452931297,1.876996041,1.493014017,2.057266247,Chew,1P
-1.449781129,-0.318248088,-9.452951548,0.186920427,3.137074701,1.294386909,Chew,1P
-1.401426395,-0.34529355,-9.589176092,-1.709796182,7.970719404,0.97505445,Chew,1P
-1.560998503,-0.353213946,-9.807196285,-3.353026831,8.719993869,1.646485893,Chew,1P
-1.786317436,-0.338783248,-9.965395945,-4.268781811,5.425141123,2.550332819,Chew,1P
-1.824265151,-0.32036465,-9.933796265,-3.737436552,3.686740781,2.474834839,Chew,1P
-1.596108005,-0.321311138,-9.723970028,-1.775877962,4.728941186,1.26023896,Chew,1P
-1.309343408,-0.34434271,-9.482809386,0.319078549,5.044543837,-0.029164949,Chew,1P
-1.208607862,-0.360192948,-9.352000637,1.157400622,3.632907652,-0.402987887,Chew,1P
-1.296761819,-0.347625045,-9.37101083,0.621849958,2.020542342,0.089006399,Chew,1P
-1.409261231,-0.333973614,-9.50332483,-0.429691215,-0.950377461,0.730568402,Chew,1P
-1.486921146,-0.35276264,-9.678476208,-1.290942399,-6.923426685,1.051931024,Chew,1P
-1.605231341,-0.36892622,-9.786059531,-1.743045281,-11.78322214,1.21557297,Chew,1P
-1.758390208,-0.309302728,-9.724561171,-1.750490208,-8.945123712,1.581908842,Chew,1P
-1.818688741,-0.18320798,-9.53432367,-1.307863942,0.652542698,2.076390417,Chew,1P
-1.745337772,-0.101436353,-9.405322734,-0.515310553,8.2596647,2.374155974,Chew,1P
-1.640713162,-0.133430216,-9.4367823,0.258844288,8.209956193,2.625077502,Chew,1P
-1.551806144,-0.211993615,-9.446792856,0.464769435,3.407869322,3.184822959,Chew,1P
-1.420638117,-0.238810569,-9.200610165,0.029047821,-1.19053818,3.531735853,Chew,1P
-1.303036071,-0.23082193,-8.833324736,-0.32807869,-4.447769495,2.604010736,Chew,1P
-1.406504201,-0.287272746,-8.798559513,-0.136292594,-6.075636966,0.662636153,Chew,1P
-1.761299181,-0.435439161,-9.26678313,-0.134139186,-3.739701473,-0.467876287,Chew,1P
-2.044260995,-0.586291127,-9.812045802,-1.211399576,2.481303984,0.182743277,Chew,1P
-1.930891836,-0.649294249,-9.915549208,-2.807741643,7.018753482,1.350389882,Chew,1P
-1.510482474,-0.627032692,-9.594021869,-3.39497256,5.412604681,1.502554138,Chew,1P
-1.169860188,-0.579309359,-9.279896679,-2.308059732,0.891255584,0.842741505,Chew,1P
-1.150926372,-0.543626081,-9.227792925,-0.434389136,-0.853965036,0.325979524,Chew,1P
-1.401409424,-0.511435927,-9.33627612,0.661138068,-0.289851685,-0.022819708,Chew,1P
-1.775748826,-0.45627314,-9.485037238,-0.007792403,-1.328745747,-0.578403533,Chew,1P
-2.144610676,-0.374937136,-9.70545114,-2.048343754,-2.61735147,-0.84060632,Chew,1P
-2.327428796,-0.305704283,-9.954397424,-3.837108915,0.900638932,-0.038387177,Chew,1P
-2.172729294,-0.295285887,-10.01903725,-3.813340286,8.095721192,1.40638576,Chew,1P
-1.775569616,-0.345523162,-9.797355601,-1.894782737,11.23365986,2.208841613,Chew,1P
-1.443189944,-0.408428532,-9.480319648,0.584161257,7.277975391,1.87516048,Chew,1P
-1.37259564,-0.435299455,-9.325177431,2.263185764,2.256117862,1.06245502,Chew,1P
-1.471420897,-0.422039986,-9.380192608,2.618458587,1.188089508,0.397527364,Chew,1P
-1.544527088,-0.410285882,-9.524837863,1.617016935,0.519881356,-0.059714437,Chew,1P
-1.553236918,-0.445862029,-9.664863681,-0.49332615,-4.370116298,-0.104946155,Chew,1P
-1.607140139,-0.528461436,-9.781903802,-2.545968487,-9.29965682,0.641715052,Chew,1P
-1.764036966,-0.603055434,-9.858617027,-2.518399195,-6.029024164,1.58760964,Chew,1P
-1.944329076,-0.607610004,-9.863962259,0.46432129,4.892328259,1.348821403,Chew,1P
-2.032194418,-0.532154481,-9.800831606,4.363851157,13.26718493,-0.120629889,Chew,1P
-1.982095937,-0.430137271,-9.699661081,5.832627821,12.0091735,-0.95198588,Chew,1P
-1.829829204,-0.366463854,-9.580762004,3.798057871,4.597530049,0.161456126,Chew,1P
-1.663873449,-0.3607683,-9.480288504,0.35284811,-1.752191571,2.115364233,Chew,1P
-1.590056819,-0.399212405,-9.479071332,-1.895990338,-4.703004671,2.913052533,Chew,1P
-1.66907742,-0.48208697,-9.618684712,-2.125073295,-5.884801566,2.135053389,Chew,1P
-1.858794314,-0.605571538,-9.801888302,-1.046954657,-5.696119384,1.007619973,Chew,1P
-2.038372024,-0.697093811,-9.867897523,0.203087678,-2.797452909,0.498000055,Chew,1P
-2.112255855,-0.647254973,-9.760891437,0.713521474,3.030330096,0.345396097,Chew,1P
-2.089311245,-0.450500512,-9.550660613,0.388596981,10.42023279,0.03485578,Chew,1P
-0.380341108,0.279906328,-9.480273933,-0.755252078,0.983965053,1.224338026,Yawn,1P
-0.298811675,0.267071763,-9.51108302,-0.718542951,1.008167117,0.917270382,Yawn,1P
-0.27110025,0.276794578,-9.518512674,-0.794966278,1.102753586,0.964300233,Yawn,1P
-0.289451,0.303847325,-9.501863917,-0.907819566,1.33089269,1.285658881,Yawn,1P
-0.304891027,0.322525618,-9.481783588,-0.876263384,1.67550672,1.49002237,Yawn,1P
-0.294170123,0.313222786,-9.477301091,-0.66684396,1.914903713,1.367089064,Yawn,1P
-0.28015308,0.279088154,-9.484748511,-0.43165096,1.655161176,1.153335714,Yawn,1P
-0.290825221,0.245870476,-9.485059478,-0.340276431,0.879686952,1.254946431,Yawn,1P
-0.320620355,0.244609451,-9.476059996,-0.485551324,0.599367983,1.708222758,Yawn,1P
-0.333827012,0.282370945,-9.484234534,-0.840822345,2.371238581,1.972161,Yawn,1P
-0.291332096,0.330866013,-9.526159827,-1.096980521,6.448691219,1.440165404,Yawn,1P
-0.17575107,0.35354316,-9.568499325,-0.728454763,10.59900859,0.269130124,Yawn,1P
-0.008020673,0.339055896,-9.555355095,0.351653843,11.69631212,-0.534063048,Yawn,1P
0.155753365,0.301546723,-9.478093247,1.325713642,8.833712299,-0.111563148,Yawn,1P
0.257240793,0.26214773,-9.394556848,1.199770377,4.270321233,1.315926245,Yawn,1P
0.276363704,0.240552821,-9.370896452,-0.019469729,0.990956911,2.723966879,Yawn,1P
0.236812101,0.247558958,-9.417918946,-1.333829506,-0.137532362,3.285592073,Yawn,1P
0.172265214,0.273104569,-9.489864221,-1.890623589,-0.411920072,2.88672823,Yawn,1P
0.102203839,0.295204362,-9.532778997,-1.706565601,-1.065543781,1.887980827,Yawn,1P
0.043082393,0.306698791,-9.525173025,-1.326616655,-1.879223581,0.748750638,Yawn,1P
0.010901778,0.318439507,-9.483365339,-1.189783338,-2.164023481,-0.136412065,Yawn,1P
-0.010048505,0.335797074,-9.444640077,-1.423839816,-2.320891313,-0.563980264,Yawn,1P
-0.071052639,0.352238253,-9.441132861,-1.891527094,-3.449710472,-0.639626713,Yawn,1P
-0.193660042,0.369507427,-9.469227787,-2.100637437,-5.257885245,-0.668681918,Yawn,1P
-0.318610708,0.399095447,-9.485575357,-1.341025392,-5.359402695,-0.883233287,Yawn,1P
-0.37333523,0.425276979,-9.466787823,0.341885305,-2.05477592,-1.241668845,Yawn,1P
-0.395985386,0.391718873,-9.474437121,1.228058514,2.047377428,-1.298364843,Yawn,1P
-0.523284861,0.274965516,-9.592328647,-0.825729033,1.193931028,-0.340299673,Yawn,1P
-0.811825105,0.168476553,-9.770514942,-5.321834046,-6.685093375,1.781192266,Yawn,1P
-1.141194173,0.217848342,-9.82753533,-8.468496286,-15.60357517,3.838979177,Yawn,1P
-1.363095247,0.439145311,-9.676540612,-7.158165677,-17.26678717,4.056892604,Yawn,1P
-1.477894128,0.671740545,-9.45922318,-2.81757711,-10.98295603,2.135989552,Yawn,1P
-1.582475468,0.7529833,-9.373711475,0.438931573,-4.062428445,-0.22290334,Yawn,1P
-1.705304294,0.678601665,-9.443643749,0.943490963,-1.661275396,-1.118494988,Yawn,1P
-1.774610975,0.558063824,-9.532372088,0.889924334,-0.416145906,-0.200663612,Yawn,1P
-1.712957231,0.472895588,-9.5298447,2.599930656,5.324076815,1.445006324,Yawn,1P
-1.512055802,0.423025342,-9.456775047,5.153516465,14.10980846,2.534117322,Yawn,1P
-1.241422037,0.378213882,-9.406182776,5.745121056,18.42326591,2.547214873,Yawn,1P
-1.009684825,0.331527339,-9.432796474,3.477401775,14.41356462,1.884597378,Yawn,1P
-0.892971899,0.294019484,-9.509554261,0.435261492,6.553365339,1.312981893,Yawn,1P
-0.880599185,0.265885744,-9.57200471,-0.955578789,1.601383899,1.227701408,Yawn,1P
-0.898501977,0.235699126,-9.585528028,-0.488059508,1.215471509,1.432162031,Yawn,1P
-0.889038931,0.199708597,-9.565361368,0.280606258,2.371816179,1.573118328,Yawn,1P
-0.855963149,0.166954814,-9.544836736,0.199235689,2.582145936,1.593428008,Yawn,1P
-0.832113204,0.149734845,-9.539435728,-0.462297807,2.117895789,1.642016633,Yawn,1P
-0.829089851,0.157192524,-9.54124538,-0.851917964,2.082076294,1.71453438,Yawn,1P
-0.833725853,0.190601043,-9.537790376,-0.676316874,2.586761121,1.639951857,Yawn,1P
-0.83126801,0.23519725,-9.528755881,-0.312040717,3.062242343,1.373612216,Yawn,1P
-0.810532047,0.264404012,-9.52205918,-0.1676681,3.142003245,1.049026337,Yawn,1P
-0.762695696,0.264825815,-9.518966821,-0.29003708,2.885191257,0.731711972,Yawn,1P
-0.694860671,0.25105484,-9.51373238,-0.516102303,2.642157552,0.377845369,Yawn,1P
-0.632073821,0.242696438,-9.507736898,-0.774539306,2.749575288,0.198376665,Yawn,1P
-0.591400304,0.237925056,-9.51155341,-1.276226513,2.997482891,0.964781341,Yawn,1P
-0.568846524,0.233169298,-9.528662913,-2.467248247,2.558162085,3.551597537,Yawn,1P
-0.5629262,0.258094927,-9.54628454,-4.434978389,1.027831823,7.641792058,Yawn,1P
-0.585423021,0.351413625,-9.549019735,-6.095910092,-0.372852809,10.9642899,Yawn,1P
-0.624818565,0.494055242,-9.536819488,-5.551157062,0.610517929,10.78004128,Yawn,1P
-0.622996516,0.599383287,-9.521097671,-2.055262653,4.666405305,6.726175033,Yawn,1P
